movieId,rating_sum,rating_count
609,7295.0,2430
610,26514.0,7845
611,4440.0,1767
612,4371.5,1609
613,8817.0,2430
614,510.0,163
615,2456.5,637
616,26645.5,7892
617,1887.5,524
618,995.5,360
619,1854.0,714
621,1190.5,330
623,108.0,35
624,125.5,47
626,1816.5,631
627,6503.0,1833
628,41979.0,11169
629,74.5,24
630,743.5,223
631,5981.0,2193
632,1340.0,342
633,1133.5,336
634,775.0,334
635,4010.0,1100
636,101.5,35
637,16437.5,5791
638,1908.5,581
639,3352.0,1147
640,9315.5,3136
641,197.0,80
645,1095.0,302
647,28015.5,7893
648,125808.5,37127
649,512.0,137
650,4741.0,1368
651,112.0,44
652,230.5,76
653,45653.5,14192
656,3465.0,1198
657,90.5,36
658,147.0,49
659,1601.5,433
660,363.0,120
661,33905.0,10228
662,9068.5,2792
663,11183.5,3327
664,982.5,322
665,4551.5,1148
666,569.0,164
667,2693.0,1061
668,3150.5,761
670,3155.5,765
671,23389.0,6361
672,67.0,27
673,26909.0,9917
674,9759.0,3286
675,60.0,28
676,71.5,28
678,10958.0,2677
679,326.0,97
680,3942.0,1108
681,1196.0,334
682,204.5,64
683,93.5,35
684,53.5,21
685,1894.5,536
687,299.5,100
688,7703.5,2963
690,272.0,82
691,3581.0,1172
692,2157.0,920
694,8289.0,2759
695,2700.5,848
696,371.5,117
697,3181.0,1142
698,412.5,148
699,37.5,17
700,4057.5,1245
701,307.5,97
702,1393.0,371
703,1026.0,357
704,5048.5,1784
705,1508.5,430
706,787.0,251
707,14211.5,4627
708,51971.0,15263
709,8532.5,2597
710,3424.0,1249
711,5626.5,2120
712,635.0,181
713,467.5,135
714,12913.0,3307
715,2187.5,614
716,889.0,301
717,290.0,90
718,3100.5,903
719,22756.0,7664
722,1276.5,353
723,101.0,33
724,26209.0,8538
725,4385.0,1563
726,1684.0,536
727,79.5,25
728,13529.0,3545
729,350.5,103
731,2499.0,854
732,656.5,234
733,115364.5,31353
734,152.5,59
735,3934.0,1122
736,103705.5,32446
737,9591.0,4519
738,75.0,24
741,27896.5,7072
742,5085.0,1859
743,16735.5,6112
744,110.0,37
745,50312.0,12073
746,1178.0,312
747,2528.5,1084
748,16739.5,5279
749,114.0,42
750,98622.0,23220
751,549.5,156
752,116.0,41
753,1713.0,520
754,1054.0,361
755,513.5,152
756,359.5,113
757,789.5,216
758,74.0,25
759,1451.0,376
760,3278.0,895
761,10475.0,3711
762,22955.0,9526
763,166.5,55
764,1950.0,579
765,14663.5,4812
766,6219.0,1801
767,1077.0,304
768,102.0,34
771,521.0,155
772,98.5,34
773,118.5,36
774,93.5,35
775,401.0,138
776,136.0,47
777,82.5,29
778,94621.0,23589
779,1480.5,520
780,158597.0,47048
781,6809.5,1988
782,7907.0,2748
783,33814.5,10389
784,38863.0,14379
785,35303.0,10746
786,50796.5,16135
787,334.5,89
788,54192.0,18799
789,142.5,47
790,368.5,105
792,143.0,48
793,381.0,118
794,343.5,102
795,339.5,106
796,123.5,42
797,383.5,114
798,8630.0,3056
799,20744.0,6151
800,29323.0,7196
801,4919.5,1630
802,43767.5,12539
803,2096.5,587
804,6896.0,2236
805,43263.5,11684
806,1779.0,563
807,677.0,208
808,2644.5,820
809,3985.5,1387
810,3439.5,1882
812,84.5,35
813,1250.5,453
816,234.0,73
818,7476.0,2847
819,196.0,57
820,167.0,60
822,112.0,35
823,318.0,96
824,1529.0,401
825,56.0,21
827,501.5,160
828,4747.0,1498
829,4874.0,1821
830,20350.0,6585
831,780.5,221
832,49611.0,14347
833,3890.0,1427
834,537.0,203
835,3008.5,947
836,14131.5,4860
837,18162.0,5294
838,30133.5,7938
839,10885.0,3984
840,1802.5,667
841,1693.0,459
842,5572.5,2014
843,193.0,58
844,632.5,169
845,246.0,72
846,1415.0,405
847,324.5,114
848,7567.0,2062
849,21933.5,8026
850,900.5,255
851,5664.0,1617
852,33627.0,10547
853,367.5,112
854,774.5,210
855,98.5,35
856,196.5,58
857,146.5,45
858,180503.5,41355
860,1277.0,362
861,8720.5,2527
862,1307.5,362
864,281.0,85
865,331.0,100
866,23253.5,6230
867,787.0,335
868,273.5,87
869,1758.0,568
870,1043.5,465
871,193.5,60
872,212.0,61
873,121.5,41
874,224.5,73
875,1794.0,524
876,802.5,300
877,534.5,167
879,6212.5,2200
880,13430.0,5420
881,3153.0,1107
882,2462.0,820
884,179.0,54
885,1687.0,633
886,5107.0,1658
887,106.5,37
888,1662.5,720
889,405.0,119
890,86.5,29
891,5154.0,1988
892,5107.5,1370
893,2138.5,584
894,73.5,28
895,180.5,61
896,1804.0,490
897,3236.5,885
898,27460.5,6583
899,41702.5,10219
900,11546.0,3033
901,5593.0,1546
902,36605.0,9499
903,58462.0,14094
904,74530.5,17449
905,17447.5,4184
906,8298.0,2057
907,3529.5,898
908,66157.5,15627
909,20736.5,5125
910,44591.0,10922
911,16532.0,4062
912,103686.0,24349
913,50849.5,12144
914,37966.5,9707
915,19651.0,5029
916,24332.0,5961
917,4038.0,1118
918,6803.0,1820
919,93350.5,23445
920,55019.5,14396
921,9245.5,2442
922,27776.5,6525
923,73414.5,17774
924,99894.5,25253
925,330.0,94
926,20289.0,4826
927,3486.0,880
928,19147.5,4652
929,3632.0,942
930,20703.5,4932
931,8878.0,2268
932,8120.5,2122
933,18933.0,4699
934,13752.0,3970
935,2364.0,628
936,5654.5,1410
937,1814.0,493
938,6226.5,1724
939,340.0,103
940,15099.5,3876
941,3419.0,955
942,10858.0,2641
943,6514.0,1710
944,4144.0,1084
945,8603.0,2120
946,5511.5,1391
947,7074.5,1739
948,6299.5,1683
949,8463.0,2157
950,14050.5,3358
951,16205.0,3902
952,8650.5,2482
953,57241.5,14084
954,23034.5,5712
955,17978.5,4427
956,1265.0,363
957,756.5,234
958,297.5,94
959,1461.5,393
960,575.5,164
961,846.5,252
962,356.0,105
963,1940.5,544
964,1163.0,341
965,14508.0,3624
966,435.0,124
967,435.0,156
968,29176.0,8029
969,43173.0,10526
970,1375.5,389
971,11348.0,2874
972,368.0,117
973,3630.0,942
974,463.0,136
975,69.5,24
976,1544.5,437
979,129.5,41
980,357.0,117
981,553.0,211
982,2150.5,588
984,644.0,238
985,197.0,58
986,9801.0,2780
987,900.0,281
988,1786.0,532
989,245.5,72
990,2484.0,909
991,8892.5,2500
992,710.5,262
993,835.5,239
994,21260.5,5299
996,9821.0,3276
997,793.5,222
998,2531.5,791
999,10334.0,3142
1000,630.5,203
1001,94.5,35
1002,512.0,145
1003,5070.5,1615
1004,4219.5,1569
1005,4957.0,2022
1006,4901.0,1512
1007,5311.0,1808
1008,2622.0,788
1009,8170.5,2604
1010,7867.5,2559
1011,4233.0,1543
1012,12204.5,3427
1013,14840.5,4344
1014,5396.0,1602
1015,11401.0,3501
1016,4559.5,1460
1017,11421.5,3254
1018,3740.5,1216
1019,22050.0,6215
1020,21359.0,6597
1021,9919.0,3503
1022,32059.0,8954
1023,12158.5,3234
1024,3454.5,1085
1025,19305.0,5428
1026,380.0,119
1027,25212.0,7695
1028,52612.0,14096
1029,31268.0,8951
1030,9972.5,3234
1031,14074.0,4227
1032,28467.5,7842
1033,13650.5,3982
1034,5316.0,1502
1035,53448.5,14049
1036,119585.0,30399
1037,19159.0,7006
1038,752.0,233
1039,171.0,57
1040,515.5,152
1041,22826.5,5625
1042,28728.5,8327
1043,3656.0,1211
1044,1687.5,506
1045,144.5,46
1046,5129.5,1287
1047,29257.0,8522
1049,17158.5,5039
1050,6546.0,1737
1051,4828.0,1352
1052,162.0,48
1053,643.5,212
1054,2743.0,785
1055,898.0,330
1056,2502.5,723
1057,11387.0,3308
1058,445.0,135
1059,36537.0,10195
1060,37989.0,9846
1061,31777.5,8740
1062,202.0,66
1063,520.0,155
1064,9064.0,2954
1065,47.5,16
1066,5643.5,1415
1067,487.0,142
1068,1222.0,333
1069,3017.5,764
1070,175.0,57
1071,187.0,57
1073,105121.0,28335
1075,436.0,126
1076,1638.5,428
1077,26506.0,6853
1078,13427.5,3590
1079,75737.5,19674
1080,81840.0,20557
1081,13798.0,3925
1082,6732.0,1848
1083,5340.0,1543
1084,37049.5,9533
1085,4705.0,1285
1086,22568.5,5581
1087,939.5,276
1088,35343.0,11013
1089,113009.5,27635
1090,61967.0,15808
1091,14291.5,5148
1092,36748.0,10998
1093,25764.0,7681
1094,45163.0,12348
1095,23527.5,6090
1096,14450.0,3681
1097,122729.5,32685
1098,415.0,135
1099,8313.5,2164
1100,15176.5,5342
1101,69437.0,20338
1102,207.5,80
1103,22685.5,5951
1104,25540.0,6372
1105,2152.5,922
1110,73.5,29
1111,6997.0,1764
1112,1315.5,386
1113,3339.0,1046
1114,1568.0,486
1115,116.5,39
1116,564.5,167
1117,810.0,222
1118,99.0,32
1119,568.5,180
1120,32247.5,9028
1121,324.5,114
1123,745.5,207
1124,17095.5,4636
1125,19155.5,5267
1126,8211.0,3122
1127,64046.0,17508
1128,5062.5,1690
1129,30027.0,8891
1130,6238.0,1944
1131,13439.5,3247
1132,12492.5,3060
1134,180.0,57
1135,12279.0,3969
1136,137847.0,33024
1137,220.0,68
1138,178.5,52
1140,112.5,32
1143,185.0,55
1144,608.0,164
1145,198.0,57
1146,117.0,38
1147,15540.0,3737
1148,62808.0,15022
1149,188.0,59
1150,6470.0,1661
1151,1353.5,368
1152,572.0,164
1153,454.0,139
1154,360.5,106
1156,138.5,42
1157,104.5,32
1159,52.5,19
1161,5661.0,1488
1162,2980.0,785
1163,831.0,246
1164,542.5,157
1165,110.5,36
1167,2531.0,863
1168,505.0,201
1169,1203.5,312
1170,330.5,162
1171,12360.0,3326
1172,37801.5,9100
1173,10095.5,2948
1174,315.0,99
1175,28126.0,7059
1176,6719.0,1727
1177,7166.5,1857
1178,15102.0,3568
1179,24897.0,6685
1180,1785.0,473
1181,307.0,101
1183,55706.5,15330
1184,3898.5,1038
1185,21983.0,5642
1186,25154.0,7099
1187,4368.5,1189
1188,29333.5,7657
1189,11148.0,2700
1190,5379.0,1537
1191,4684.0,1617
1192,4131.5,1054
1193,127153.5,29932
1194,8856.0,2592
1196,189780.0,45313
1197,136103.0,32586
1198,182662.0,43295
1199,56241.0,13957
1200,108977.5,27206
1201,59770.5,14496
1202,5741.5,1496
1203,54635.0,12934
1204,51518.5,12378
1206,98660.0,24694
1207,61866.5,14769
1208,94874.5,23090
1209,18194.5,4407
1210,187572.5,46839
1211,14706.5,3654
1212,27875.0,6565
1213,110473.0,26406
1214,125024.5,30933
1215,46451.0,12469
1216,6674.5,1738
1217,20133.5,4824
1218,11545.5,2839
1219,80107.0,19649
1220,75426.0,19824
1221,117144.0,27398
1222,88431.5,21926
1223,31643.5,7781
1224,19186.5,4656
1225,83698.0,20545
1226,8712.5,2220
1227,16938.5,4288
1228,39654.0,9711
1230,62782.0,15383
1231,31193.0,7902
1232,6688.5,1663
1233,56350.0,13612
1234,62294.5,14926
1235,32262.5,8066
1236,3808.5,942
1237,16994.0,4142
1238,12669.5,3194
1240,130252.5,33429
1241,9589.5,2576
1242,48751.5,12266
1243,16426.0,4178
1244,32837.0,8066
1245,24107.0,6060
1246,79971.0,20538
1247,69415.0,17039
1248,19735.5,4718
1249,35831.0,9227
1250,51688.0,12576
1251,12539.5,3096
1252,64297.0,15310
1253,24630.5,6259
1254,21452.0,5155
1255,6795.0,1963
1256,22998.0,5569
1257,20767.0,5406
1258,93910.0,23410
1259,83198.0,20804
1260,17745.5,4232
1261,29377.0,7788
1262,45117.0,10904
1263,42147.0,10572
1264,10648.5,2649
1265,123864.5,32026
1266,56439.0,14151
1267,37107.0,8988
1268,11142.5,3180
1269,27945.5,6894
1270,162561.5,41426
1271,33150.0,8868
1272,32989.0,8157
1273,10661.0,2645
1274,32154.0,8324
1275,41038.5,11350
1276,46659.0,11353
1277,15581.0,4099
1278,60299.5,15087
1279,9109.5,2377
1280,13481.5,3253
1281,15498.0,3811
1282,45346.0,12139
1283,20136.0,4941
1284,23262.5,5529
1285,41311.0,10991
1286,7723.5,2165
1287,34896.0,9106
1288,64733.5,16054
1289,10835.0,2748
1290,8607.0,2430
1291,125357.5,31280
1292,25332.5,6355
1293,40048.5,10028
1295,12452.5,3385
1296,25819.0,6556
1297,16133.5,4412
1298,22619.0,6138
1299,29244.0,7150
1300,14467.0,3591
1301,14837.0,3834
1302,44816.5,12267
1303,14573.0,3607
1304,63066.5,15558
1305,9034.0,2343
1306,3883.0,1083
1307,84115.5,21888
1308,71.5,24
1309,100.5,31
1310,1320.0,372
1311,394.5,148
1312,1162.0,330
1313,301.5,107
1314,142.0,44
1315,219.0,65
1317,1029.5,322
1318,577.0,171
1319,71.5,24
1320,41451.0,13401
1321,26613.0,7476
1322,482.5,283
1323,677.5,424
1324,408.0,232
1325,461.0,272
1326,1143.5,581
1327,8802.0,3021
1328,485.0,266
1329,956.0,348
1330,2591.0,921
1331,1155.5,397
1332,2210.5,733
1333,41873.0,11160
1334,8629.5,2769
1335,399.0,207
1336,1033.0,450
1337,2330.0,670
1339,34413.0,10022
1340,8353.0,2231
1341,1098.0,383
1342,9699.5,3289
1343,32369.0,9141
1344,16740.0,4414
1345,29561.5,8569
1346,5140.5,1708
1347,24340.0,7450
1348,14582.5,3741
1349,380.5,119
1350,19275.0,5420
1351,1202.5,396
1352,2325.0,772
1353,6766.0,2129
1354,14572.0,3793
1355,2440.5,785
1356,70820.0,19324
1357,31154.5,8043
1358,54012.0,13451
1359,8897.5,3463
1360,170.5,53
1361,6496.0,1591
1363,5205.0,1680
1364,316.5,91
1365,4378.0,1139
1366,6672.0,1960
1367,26416.0,8581
1368,136.5,41
1369,320.0,95
1370,53248.0,15579
1371,30070.0,9758
1372,35879.5,10862
1373,21053.0,7427
1374,58735.5,15893
1375,35104.5,10813
1376,45772.5,13098
1377,39737.5,12841
1378,22200.0,6755
1379,8946.5,3010
1380,51805.0,15630
1381,7207.0,3670
1382,2739.5,998
1383,328.0,142
1384,462.0,127
1385,18953.5,6053
1386,75.0,29
1387,84356.0,22168
1388,11630.5,4501
1389,3630.0,1965
1390,5288.5,1623
1391,51055.5,17230
1392,6280.5,1728
1393,80830.0,22319
1394,60159.5,15483
1395,7645.0,2269
1396,45140.5,12385
1397,2186.5,615
1398,2628.0,833
1399,4975.5,1456
1400,105.0,32
1401,5254.0,1483
1404,2085.0,645
1405,25968.5,8752
1406,1261.0,350
1407,52713.5,16067
1408,46208.0,12419
1409,18354.5,5998
1410,2278.0,751
1411,22648.5,5968
1412,1038.5,278
1413,1323.0,373
1414,5662.0,1648
1415,964.5,271
1416,15877.5,5017
1417,2327.0,753
1419,5262.0,1356
1420,294.5,81
1422,8625.5,2820
1423,710.0,186
1424,72.0,25
1425,6828.5,2125
1426,643.0,245
1427,1981.5,769
1428,1113.0,324
1429,11324.0,3431
1430,638.0,200
1431,7538.5,2931
1432,3754.5,1308
1433,147.0,67
1436,202.0,68
1437,1164.5,317
1438,16712.5,5933
1439,775.5,335
1440,2029.5,727
1441,21121.5,5970
1442,2376.0,710
1443,73.5,23
1444,463.0,135
1445,2994.0,1290
1446,8966.0,2237
1447,1963.0,599
1448,164.5,50
1449,23487.0,5957
1450,1058.5,284
1453,3784.5,1560
1454,2416.5,755
1455,541.5,176
1456,1177.5,525
1457,8543.0,2747
1458,680.5,224
1459,11866.5,3555
1460,2047.5,786
1461,6874.0,2483
1463,1094.5,354
1464,14776.5,4022
1465,3517.0,999
1466,40274.0,10585
1468,2971.0,1146
1470,171.0,53
1471,307.0,91
1472,1217.0,400
1473,677.0,231
1474,4427.0,1755
1475,2402.5,779
1476,19476.5,5779
1477,1160.0,352
1479,24955.0,7896
1480,6266.5,1921
1482,1734.0,511
1483,8071.0,2641
1484,3826.5,1034
1485,54186.0,16832
1486,293.0,87
1487,4979.5,1608
1488,10474.0,3452
1489,1163.0,393
1490,630.0,320
1493,748.5,219
1495,994.0,715
1496,1117.0,346
1497,1609.5,705
1498,3914.5,1223
1499,11997.0,5781
1500,54260.5,14487
1501,478.0,191
1502,818.0,246
1503,3370.0,1287
1504,472.5,137
1507,1270.0,372
1508,664.0,202
1509,651.0,189
1511,523.5,153
1513,24366.0,8252
1514,393.0,132
1515,9471.0,3577
1516,1612.0,464
1517,76018.0,22074
1518,10106.0,3056
1519,390.0,120
1520,396.0,144
1522,93.5,36
1523,1004.0,351
1525,813.5,335
1526,1949.0,777
1527,102742.5,27660
1528,80.0,28
1529,784.0,234
1531,240.0,72
1532,149.5,62
1533,1164.5,311
1534,301.0,86
1535,2644.5,751
